date,meantempm,maxtempm,mintempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2017-06-18,33,39,27,32.0,32.0,28.0,19.0,18.0,20.0,1002.38,1001.91,1003.52,58.0,55.0,83.0,18.0,23.0,30.0,38.0,38.0,39.0,26.0,27.0,18.0,22.0,20.0,22.0,15.0,17.0,13.0,1004.0,1005.0,1008.0,997.0,997.0,997.0,0.0,0.0,0.0
2017-06-19,35,40,30,33.0,32.0,32.0,19.0,19.0,18.0,1001.49,1002.38,1001.91,59.0,58.0,55.0,23.0,18.0,23.0,39.0,38.0,38.0,27.0,26.0,27.0,22.0,22.0,20.0,17.0,15.0,17.0,1004.0,1004.0,1005.0,996.0,997.0,997.0,0.0,0.0,0.0
2017-06-20,33,39,27,35.0,33.0,32.0,19.0,19.0,19.0,999.46,1001.49,1002.38,49.0,59.0,58.0,21.0,23.0,18.0,40.0,39.0,38.0,30.0,27.0,26.0,22.0,22.0,22.0,17.0,17.0,15.0,1002.0,1004.0,1004.0,994.0,996.0,997.0,0.0,0.0,0.0
2017-06-21,30,36,24,33.0,35.0,33.0,19.0,19.0,19.0,999.92,999.46,1001.49,62.0,49.0,59.0,20.0,21.0,23.0,39.0,40.0,39.0,27.0,30.0,27.0,22.0,22.0,22.0,17.0,17.0,17.0,1003.0,1002.0,1004.0,995.0,994.0,996.0,0.0,0.0,0.0
2017-06-22,27,33,21,30.0,33.0,35.0,18.0,19.0,19.0,1000.83,999.92,999.46,69.0,62.0,49.0,24.0,20.0,21.0,36.0,39.0,40.0,24.0,27.0,30.0,20.0,22.0,22.0,16.0,17.0,17.0,1003.0,1003.0,1002.0,997.0,995.0,994.0,0.0,0.0,0.0
2017-06-23,30,36,25,27.0,30.0,33.0,19.0,18.0,19.0,1002.93,1000.83,999.92,92.0,69.0,62.0,32.0,24.0,20.0,33.0,36.0,39.0,21.0,24.0,27.0,22.0,20.0,22.0,16.0,16.0,17.0,1007.0,1003.0,1003.0,999.0,997.0,995.0,0.0,0.0,0.0
2017-06-24,32,38,26,30.0,27.0,30.0,20.0,19.0,18.0,1002.88,1002.93,1000.83,74.0,92.0,69.0,30.0,32.0,24.0,36.0,33.0,36.0,25.0,21.0,24.0,22.0,22.0,20.0,18.0,16.0,16.0,1022.0,1007.0,1003.0,998.0,999.0,997.0,0.0,0.0,0.0
2017-06-25,35,40,30,32.0,30.0,27.0,20.0,20.0,19.0,999.41,1002.88,1002.93,70.0,74.0,92.0,23.0,30.0,32.0,38.0,36.0,33.0,26.0,25.0,21.0,22.0,22.0,22.0,16.0,18.0,16.0,1002.0,1022.0,1007.0,995.0,998.0,999.0,0.0,0.0,0.0
2017-06-26,34,40,29,35.0,32.0,30.0,21.0,20.0,20.0,998.64,999.41,1002.88,66.0,70.0,74.0,22.0,23.0,30.0,40.0,38.0,36.0,30.0,26.0,25.0,24.0,22.0,22.0,17.0,16.0,18.0,1001.0,1002.0,1022.0,994.0,995.0,998.0,0.0,0.0,0.0
2017-06-27,33,39,27,34.0,35.0,32.0,22.0,21.0,20.0,999.8,998.64,999.41,79.0,66.0,70.0,30.0,22.0,23.0,40.0,40.0,38.0,29.0,30.0,26.0,29.0,24.0,22.0,19.0,17.0,16.0,1002.0,1001.0,1002.0,996.0,994.0,995.0,12.0,0.0,0.0
2017-06-28,28,33,24,33.0,34.0,35.0,23.0,22.0,21.0,1000.41,999.8,998.64,84.0,79.0,66.0,27.0,30.0,22.0,39.0,40.0,40.0,27.0,29.0,30.0,25.0,29.0,24.0,20.0,19.0,17.0,1003.0,1002.0,1001.0,995.0,996.0,994.0,4.0,12.0,0.0
2017-06-29,28,32,23,28.0,33.0,34.0,25.0,23.0,22.0,1000.93,1000.41,999.8,100.0,84.0,79.0,60.0,27.0,30.0,33.0,39.0,40.0,24.0,27.0,29.0,27.0,25.0,29.0,24.0,20.0,19.0,1003.0,1003.0,1002.0,997.0,995.0,996.0,12.0,4.0,12.0
2017-06-30,30,35,25,28.0,28.0,33.0,25.0,25.0,23.0,1000.9,1000.93,1000.41,100.0,100.0,84.0,66.0,60.0,27.0,32.0,33.0,39.0,23.0,24.0,27.0,26.0,27.0,25.0,23.0,24.0,20.0,1003.0,1003.0,1003.0,998.0,997.0,995.0,4.0,12.0,4.0
2017-07-01,30,34,25,30.0,28.0,28.0,25.0,25.0,25.0,998.37,1000.9,1000.93,100.0,100.0,100.0,38.0,66.0,60.0,35.0,32.0,33.0,25.0,23.0,24.0,27.0,26.0,27.0,22.0,23.0,24.0,1001.0,1003.0,1003.0,994.0,998.0,997.0,0.0,4.0,12.0
2017-07-02,30,34,25,30.0,30.0,28.0,25.0,25.0,25.0,997.67,998.37,1000.9,89.0,100.0,100.0,53.0,38.0,66.0,34.0,35.0,32.0,25.0,25.0,23.0,27.0,27.0,26.0,24.0,22.0,23.0,1000.0,1001.0,1003.0,994.0,994.0,998.0,0.0,0.0,4.0
2017-07-03,30,35,26,30.0,30.0,30.0,25.0,25.0,25.0,998.48,997.67,998.37,89.0,89.0,100.0,44.0,53.0,38.0,34.0,34.0,35.0,25.0,25.0,25.0,26.0,27.0,27.0,23.0,24.0,22.0,1001.0,1000.0,1001.0,995.0,994.0,994.0,0.0,0.0,0.0
2017-07-04,30,35,26,30.0,30.0,30.0,25.0,25.0,25.0,999.85,998.48,997.67,89.0,89.0,89.0,40.0,44.0,53.0,35.0,34.0,34.0,26.0,25.0,25.0,27.0,26.0,27.0,20.0,23.0,24.0,1002.0,1001.0,1000.0,996.0,995.0,994.0,0.0,0.0,0.0
2017-07-05,30,34,26,30.0,30.0,30.0,23.0,25.0,25.0,999.69,999.85,998.48,84.0,89.0,89.0,40.0,40.0,44.0,35.0,35.0,34.0,26.0,26.0,25.0,25.0,27.0,26.0,22.0,20.0,23.0,1002.0,1002.0,1001.0,995.0,996.0,995.0,0.0,0.0,0.0
2017-07-06,31,36,26,30.0,30.0,30.0,21.0,23.0,25.0,1000.41,999.69,999.85,79.0,84.0,89.0,36.0,40.0,40.0,34.0,35.0,35.0,26.0,26.0,26.0,23.0,25.0,27.0,20.0,22.0,20.0,1003.0,1002.0,1002.0,997.0,995.0,996.0,0.0,0.0,0.0
2017-07-07,31,36,26,31.0,30.0,30.0,21.0,21.0,23.0,1001.72,1000.41,999.69,74.0,79.0,84.0,31.0,36.0,40.0,36.0,34.0,35.0,26.0,26.0,26.0,23.0,23.0,25.0,19.0,20.0,22.0,1004.0,1003.0,1002.0,998.0,997.0,995.0,0.0,0.0,0.0
2017-07-08,32,38,27,31.0,31.0,30.0,21.0,21.0,21.0,1003.32,1001.72,1000.41,70.0,74.0,79.0,29.0,31.0,36.0,36.0,36.0,34.0,26.0,26.0,26.0,23.0,23.0,23.0,19.0,19.0,20.0,1006.0,1004.0,1003.0,1000.0,998.0,997.0,0.0,0.0,0.0
2017-07-09,33,38,28,32.0,31.0,31.0,20.0,21.0,21.0,1003.08,1003.32,1001.72,62.0,70.0,74.0,27.0,29.0,31.0,38.0,36.0,36.0,27.0,26.0,26.0,22.0,23.0,23.0,19.0,19.0,19.0,1006.0,1006.0,1004.0,999.0,1000.0,998.0,0.0,0.0,0.0
2017-07-10,33,38,28,33.0,32.0,31.0,20.0,20.0,21.0,1001.79,1003.08,1003.32,52.0,62.0,70.0,26.0,27.0,29.0,38.0,38.0,36.0,28.0,27.0,26.0,21.0,22.0,23.0,19.0,19.0,19.0,1005.0,1006.0,1006.0,998.0,999.0,1000.0,0.0,0.0,0.0
2017-07-11,32,36,27,33.0,33.0,32.0,19.0,20.0,20.0,1002.67,1001.79,1003.08,55.0,52.0,62.0,28.0,26.0,27.0,38.0,38.0,38.0,28.0,28.0,27.0,22.0,21.0,22.0,18.0,19.0,19.0,1005.0,1005.0,1006.0,999.0,998.0,999.0,0.0,0.0,0.0
2017-07-12,30,33,26,32.0,33.0,33.0,20.0,19.0,20.0,1002.6,1002.67,1001.79,66.0,55.0,52.0,27.0,28.0,26.0,36.0,38.0,38.0,27.0,28.0,28.0,22.0,22.0,21.0,18.0,18.0,19.0,1005.0,1005.0,1005.0,998.0,999.0,998.0,0.0,0.0,0.0
2017-07-13,30,35,25,30.0,32.0,33.0,23.0,20.0,19.0,1003.25,1002.6,1002.67,84.0,66.0,55.0,46.0,27.0,28.0,33.0,36.0,38.0,26.0,27.0,28.0,25.0,22.0,22.0,19.0,18.0,18.0,1011.0,1005.0,1005.0,1000.0,998.0,999.0,0.0,0.0,0.0
2017-07-14,30,34,26,30.0,30.0,32.0,24.0,23.0,20.0,1001.75,1003.25,1002.6,89.0,84.0,66.0,41.0,46.0,27.0,35.0,33.0,36.0,25.0,26.0,27.0,25.0,25.0,22.0,22.0,19.0,18.0,1004.0,1011.0,1005.0,997.0,1000.0,998.0,0.0,0.0,0.0
2017-07-15,32,37,27,30.0,30.0,30.0,23.0,24.0,23.0,1000.82,1001.75,1003.25,79.0,89.0,84.0,43.0,41.0,46.0,34.0,35.0,33.0,26.0,25.0,26.0,24.0,25.0,25.0,22.0,22.0,19.0,1003.0,1004.0,1011.0,997.0,997.0,1000.0,0.0,0.0,0.0
2017-07-16,30,33,26,32.0,30.0,30.0,24.0,23.0,24.0,1000.77,1000.82,1001.75,95.0,79.0,89.0,33.0,43.0,41.0,37.0,34.0,35.0,27.0,26.0,25.0,28.0,24.0,25.0,21.0,22.0,22.0,1003.0,1003.0,1004.0,996.0,997.0,997.0,11.0,0.0,0.0
2017-07-17,30,34,25,30.0,32.0,30.0,26.0,24.0,23.0,1001.27,1000.77,1000.82,94.0,95.0,79.0,59.0,33.0,43.0,33.0,37.0,34.0,26.0,27.0,26.0,27.0,28.0,24.0,23.0,21.0,22.0,1003.0,1003.0,1003.0,998.0,996.0,997.0,12.0,11.0,0.0
2017-07-18,30,34,26,30.0,30.0,32.0,26.0,26.0,24.0,1001.44,1001.27,1000.77,94.0,94.0,95.0,59.0,59.0,33.0,34.0,33.0,37.0,25.0,26.0,27.0,27.0,27.0,28.0,25.0,23.0,21.0,1003.0,1003.0,1003.0,998.0,998.0,996.0,12.0,12.0,11.0
2017-07-19,31,36,26,30.0,30.0,30.0,26.0,26.0,26.0,1001.63,1001.44,1001.27,94.0,94.0,94.0,56.0,59.0,59.0,34.0,34.0,33.0,26.0,25.0,26.0,27.0,27.0,27.0,23.0,25.0,23.0,1004.0,1003.0,1003.0,997.0,998.0,998.0,0.0,12.0,12.0
2017-07-20,30,34,26,31.0,30.0,30.0,25.0,26.0,26.0,1000.7,1001.63,1001.44,93.0,94.0,94.0,47.0,56.0,59.0,36.0,34.0,34.0,26.0,26.0,25.0,27.0,27.0,27.0,23.0,23.0,25.0,1003.0,1004.0,1003.0,995.0,997.0,998.0,0.4,0.0,12.0
2017-07-21,30,34,25,30.0,31.0,30.0,25.0,25.0,26.0,998.82,1000.7,1001.63,89.0,93.0,94.0,49.0,47.0,56.0,34.0,36.0,34.0,26.0,26.0,26.0,26.0,27.0,27.0,24.0,23.0,23.0,1001.0,1003.0,1004.0,994.0,995.0,997.0,0.8,0.4,0.0
2017-07-22,28,32,24,30.0,30.0,31.0,25.0,25.0,25.0,999.08,998.82,1000.7,94.0,89.0,93.0,59.0,49.0,47.0,34.0,34.0,36.0,25.0,26.0,26.0,26.0,26.0,27.0,24.0,24.0,23.0,1001.0,1001.0,1003.0,996.0,994.0,995.0,14.0,0.8,0.4
2017-07-23,26,29,24,28.0,30.0,30.0,26.0,25.0,25.0,998.45,999.08,998.82,100.0,94.0,89.0,74.0,59.0,49.0,32.0,34.0,34.0,24.0,25.0,26.0,28.0,26.0,26.0,24.0,24.0,24.0,1000.0,1001.0,1001.0,995.0,996.0,994.0,19.0,14.0,0.8
2017-07-24,26,29,23,26.0,28.0,30.0,26.0,26.0,25.0,997.67,998.45,999.08,100.0,100.0,94.0,88.0,74.0,59.0,29.0,32.0,34.0,24.0,24.0,25.0,27.0,28.0,26.0,25.0,24.0,24.0,1000.0,1000.0,1001.0,995.0,995.0,996.0,47.0,19.0,14.0
2017-07-25,24,28,21,26.0,26.0,28.0,25.0,26.0,26.0,997.63,997.67,998.45,100.0,100.0,100.0,74.0,88.0,74.0,29.0,29.0,32.0,23.0,24.0,24.0,27.0,27.0,28.0,24.0,25.0,24.0,999.0,1000.0,1000.0,994.0,995.0,995.0,3.0,47.0,19.0
2017-07-27,28,33,24,24.0,26.0,26.0,24.0,25.0,26.0,998.16,997.63,997.67,100.0,100.0,100.0,69.0,74.0,88.0,28.0,29.0,29.0,21.0,23.0,24.0,25.0,27.0,27.0,23.0,24.0,25.0,1000.0,999.0,1000.0,996.0,994.0,995.0,0.0,3.0,47.0
2017-07-28,28,31,26,28.0,24.0,26.0,24.0,24.0,25.0,1002.22,998.16,997.63,95.0,100.0,100.0,51.0,69.0,74.0,33.0,28.0,29.0,24.0,21.0,23.0,25.0,25.0,27.0,23.0,23.0,24.0,1004.0,1000.0,999.0,998.0,996.0,994.0,0.0,0.0,3.0
2017-07-29,25,27,23,28.0,28.0,24.0,25.0,24.0,24.0,1002.08,1002.22,998.16,95.0,95.0,100.0,62.0,51.0,69.0,31.0,33.0,28.0,26.0,24.0,21.0,27.0,25.0,25.0,23.0,23.0,23.0,1004.0,1004.0,1000.0,998.0,998.0,996.0,10.0,0.0,0.0
2017-07-30,26,28,23,25.0,28.0,28.0,26.0,25.0,24.0,1002.4,1002.08,1002.22,100.0,95.0,95.0,89.0,62.0,51.0,27.0,31.0,33.0,23.0,26.0,24.0,27.0,27.0,25.0,24.0,23.0,23.0,1005.0,1004.0,1004.0,1000.0,998.0,998.0,9.0,10.0,0.0
2017-07-31,26,29,23,26.0,25.0,28.0,25.0,26.0,25.0,1004.2,1002.4,1002.08,100.0,100.0,95.0,89.0,89.0,62.0,28.0,27.0,31.0,23.0,23.0,26.0,27.0,27.0,27.0,24.0,24.0,23.0,1006.0,1005.0,1004.0,1002.0,1000.0,998.0,0.8,9.0,10.0
2017-08-01,26,30,23,26.0,26.0,25.0,26.0,25.0,26.0,1004.22,1004.2,1002.4,100.0,100.0,100.0,82.0,89.0,89.0,29.0,28.0,27.0,23.0,23.0,23.0,26.0,27.0,27.0,25.0,24.0,24.0,1008.0,1006.0,1005.0,1001.0,1002.0,1000.0,0.5,0.8,9.0
2017-08-02,27,31,23,26.0,26.0,26.0,25.0,26.0,25.0,1004.36,1004.22,1004.2,100.0,100.0,100.0,68.0,82.0,89.0,30.0,29.0,28.0,23.0,23.0,23.0,26.0,26.0,27.0,24.0,25.0,24.0,1006.0,1008.0,1006.0,1002.0,1001.0,1002.0,2.0,0.5,0.8
2017-08-03,26,31,22,27.0,26.0,26.0,24.0,25.0,26.0,1004.0,1004.36,1004.22,100.0,100.0,100.0,62.0,68.0,82.0,31.0,30.0,29.0,23.0,23.0,23.0,25.0,26.0,26.0,23.0,24.0,25.0,1006.0,1006.0,1008.0,1000.0,1002.0,1001.0,0.0,2.0,0.5
2017-08-04,28,32,23,26.0,27.0,26.0,23.0,24.0,25.0,1001.6,1004.0,1004.36,100.0,100.0,100.0,56.0,62.0,68.0,31.0,31.0,30.0,22.0,23.0,23.0,25.0,25.0,26.0,22.0,23.0,24.0,1004.0,1006.0,1006.0,998.0,1000.0,1002.0,0.0,0.0,2.0
2017-08-05,28,33,23,28.0,26.0,27.0,23.0,23.0,24.0,1000.49,1001.6,1004.0,94.0,100.0,100.0,49.0,56.0,62.0,32.0,31.0,31.0,23.0,22.0,23.0,24.0,25.0,25.0,21.0,22.0,23.0,1003.0,1004.0,1006.0,998.0,998.0,1000.0,0.0,0.0,0.0
2017-08-06,29,33,25,28.0,28.0,26.0,22.0,23.0,23.0,1001.91,1000.49,1001.6,89.0,94.0,100.0,44.0,49.0,56.0,33.0,32.0,31.0,23.0,23.0,22.0,24.0,24.0,25.0,21.0,21.0,22.0,1004.0,1003.0,1004.0,998.0,998.0,998.0,0.0,0.0,0.0
2017-08-07,29,32,26,29.0,28.0,28.0,23.0,22.0,23.0,1003.15,1001.91,1000.49,79.0,89.0,94.0,46.0,44.0,49.0,33.0,33.0,32.0,25.0,23.0,23.0,25.0,24.0,24.0,22.0,21.0,21.0,1006.0,1004.0,1003.0,1000.0,998.0,998.0,0.0,0.0,0.0
2017-08-08,28,31,24,29.0,29.0,28.0,24.0,23.0,22.0,1004.13,1003.15,1001.91,100.0,79.0,89.0,52.0,46.0,44.0,32.0,33.0,33.0,26.0,25.0,23.0,27.0,25.0,24.0,22.0,22.0,21.0,1006.0,1006.0,1004.0,1000.0,1000.0,998.0,3.0,0.0,0.0
2017-08-09,28,31,24,28.0,29.0,29.0,26.0,24.0,23.0,1004.26,1004.13,1003.15,100.0,100.0,79.0,70.0,52.0,46.0,31.0,32.0,33.0,24.0,26.0,25.0,27.0,27.0,25.0,25.0,22.0,22.0,1006.0,1006.0,1006.0,1000.0,1000.0,1000.0,1.0,3.0,0.0
2017-08-10,28,32,24,28.0,28.0,29.0,25.0,26.0,24.0,1003.51,1004.26,1004.13,100.0,100.0,100.0,71.0,70.0,52.0,31.0,31.0,32.0,24.0,24.0,26.0,26.0,27.0,27.0,24.0,25.0,22.0,1006.0,1006.0,1006.0,1001.0,1000.0,1000.0,4.0,1.0,3.0
2017-08-11,28,33,23,28.0,28.0,28.0,25.0,25.0,26.0,1002.93,1003.51,1004.26,100.0,100.0,100.0,61.0,71.0,70.0,32.0,31.0,31.0,24.0,24.0,24.0,26.0,26.0,27.0,23.0,24.0,25.0,1005.0,1006.0,1006.0,1000.0,1001.0,1000.0,0.0,4.0,1.0
2017-08-12,28,32,24,28.0,28.0,28.0,24.0,25.0,25.0,1002.76,1002.93,1003.51,100.0,100.0,100.0,53.0,61.0,71.0,33.0,32.0,31.0,23.0,24.0,24.0,26.0,26.0,26.0,22.0,23.0,24.0,1004.0,1005.0,1006.0,999.0,1000.0,1001.0,0.0,0.0,4.0
2017-08-13,28,33,24,28.0,28.0,28.0,23.0,24.0,25.0,1002.75,1002.76,1002.93,89.0,100.0,100.0,53.0,53.0,61.0,32.0,33.0,32.0,24.0,23.0,24.0,24.0,26.0,26.0,22.0,22.0,23.0,1005.0,1004.0,1005.0,999.0,999.0,1000.0,0.0,0.0,0.0
2017-08-14,28,32,23,28.0,28.0,28.0,23.0,23.0,24.0,1004.42,1002.75,1002.76,89.0,89.0,100.0,51.0,53.0,53.0,33.0,32.0,33.0,24.0,24.0,23.0,24.0,24.0,26.0,22.0,22.0,22.0,1007.0,1005.0,1004.0,1001.0,999.0,999.0,0.0,0.0,0.0
2017-08-15,29,34,24,28.0,28.0,28.0,23.0,23.0,23.0,1007.07,1004.42,1002.75,100.0,89.0,89.0,52.0,51.0,53.0,32.0,33.0,32.0,23.0,24.0,24.0,25.0,24.0,24.0,21.0,22.0,22.0,1009.0,1007.0,1005.0,1000.0,1001.0,999.0,0.0,0.0,0.0
2017-08-16,30,36,24,29.0,28.0,28.0,23.0,23.0,23.0,1005.86,1007.07,1004.42,83.0,100.0,89.0,46.0,52.0,51.0,34.0,32.0,33.0,24.0,23.0,24.0,24.0,25.0,24.0,21.0,21.0,22.0,1008.0,1009.0,1007.0,1002.0,1000.0,1001.0,0.0,0.0,0.0
2017-08-17,30,36,24,30.0,29.0,28.0,23.0,23.0,23.0,1004.24,1005.86,1007.07,79.0,83.0,100.0,43.0,46.0,52.0,36.0,34.0,32.0,24.0,24.0,23.0,24.0,24.0,25.0,22.0,21.0,21.0,1007.0,1008.0,1009.0,1000.0,1002.0,1000.0,0.0,0.0,0.0
2017-08-18,30,36,24,30.0,30.0,29.0,22.0,23.0,23.0,1002.89,1004.24,1005.86,78.0,79.0,83.0,37.0,43.0,46.0,36.0,36.0,34.0,24.0,24.0,24.0,24.0,24.0,24.0,21.0,22.0,21.0,1005.0,1007.0,1008.0,999.0,1000.0,1002.0,0.0,0.0,0.0
2017-08-19,30,34,26,30.0,30.0,30.0,22.0,22.0,23.0,1002.94,1002.89,1004.24,74.0,78.0,79.0,40.0,37.0,43.0,36.0,36.0,36.0,24.0,24.0,24.0,24.0,24.0,24.0,20.0,21.0,22.0,1005.0,1005.0,1007.0,999.0,999.0,1000.0,1.0,0.0,0.0
2017-08-20,30,35,25,30.0,30.0,30.0,24.0,22.0,22.0,1003.96,1002.94,1002.89,79.0,74.0,78.0,49.0,40.0,37.0,34.0,36.0,36.0,26.0,24.0,24.0,25.0,24.0,24.0,22.0,20.0,21.0,1006.0,1005.0,1005.0,1001.0,999.0,999.0,0.0,1.0,0.0
2017-08-21,30,36,25,30.0,30.0,30.0,25.0,24.0,22.0,1003.76,1003.96,1002.94,94.0,79.0,74.0,41.0,49.0,40.0,35.0,34.0,36.0,25.0,26.0,24.0,26.0,25.0,24.0,22.0,22.0,20.0,1006.0,1006.0,1005.0,999.0,1001.0,999.0,0.0,0.0,1.0
2017-08-22,30,35,25,30.0,30.0,30.0,24.0,25.0,24.0,1002.29,1003.76,1003.96,84.0,94.0,79.0,37.0,41.0,49.0,36.0,35.0,34.0,25.0,25.0,26.0,25.0,26.0,25.0,22.0,22.0,22.0,1005.0,1006.0,1006.0,998.0,999.0,1001.0,0.0,0.0,0.0
2017-08-23,29,34,24,30.0,30.0,30.0,24.0,24.0,25.0,1002.72,1002.29,1003.76,84.0,84.0,94.0,43.0,37.0,41.0,35.0,36.0,35.0,25.0,25.0,25.0,25.0,25.0,26.0,23.0,22.0,22.0,1005.0,1005.0,1006.0,999.0,998.0,999.0,0.0,0.0,0.0
2017-08-24,28,34,22,29.0,30.0,30.0,24.0,24.0,24.0,1005.06,1002.72,1002.29,100.0,84.0,84.0,53.0,43.0,37.0,34.0,35.0,36.0,24.0,25.0,25.0,26.0,25.0,25.0,23.0,23.0,22.0,1007.0,1005.0,1005.0,1002.0,999.0,998.0,49.0,0.0,0.0
2017-08-25,26,29,23,28.0,29.0,30.0,25.0,24.0,24.0,1004.38,1005.06,1002.72,100.0,100.0,84.0,60.0,53.0,43.0,34.0,34.0,35.0,22.0,24.0,25.0,26.0,26.0,25.0,23.0,23.0,23.0,1007.0,1007.0,1005.0,1000.0,1002.0,999.0,0.0,49.0,0.0
2017-08-26,28,32,23,26.0,28.0,29.0,24.0,25.0,24.0,1003.22,1004.38,1005.06,100.0,100.0,100.0,73.0,60.0,53.0,29.0,34.0,34.0,23.0,22.0,24.0,26.0,26.0,26.0,21.0,23.0,23.0,1006.0,1007.0,1007.0,999.0,1000.0,1002.0,23.0,0.0,49.0
2017-08-27,30,33,26,28.0,26.0,28.0,24.0,24.0,25.0,1001.82,1003.22,1004.38,100.0,100.0,100.0,57.0,73.0,60.0,32.0,29.0,34.0,23.0,23.0,22.0,25.0,26.0,26.0,23.0,21.0,23.0,1004.0,1006.0,1007.0,999.0,999.0,1000.0,0.0,23.0,0.0
2017-08-28,28,33,24,30.0,28.0,26.0,25.0,24.0,24.0,1001.64,1001.82,1003.22,100.0,100.0,100.0,49.0,57.0,73.0,33.0,32.0,29.0,26.0,23.0,23.0,26.0,25.0,26.0,23.0,23.0,21.0,1003.0,1004.0,1006.0,997.0,999.0,999.0,0.0,0.0,23.0
2017-08-29,28,31,24,28.0,30.0,28.0,25.0,25.0,24.0,1001.98,1001.64,1001.82,100.0,100.0,100.0,54.0,49.0,57.0,33.0,33.0,32.0,24.0,26.0,23.0,26.0,26.0,25.0,24.0,23.0,23.0,1004.0,1003.0,1004.0,996.0,997.0,999.0,1.0,0.0,0.0
2017-08-30,28,32,23,28.0,28.0,30.0,26.0,25.0,25.0,1001.47,1001.98,1001.64,100.0,100.0,100.0,66.0,54.0,49.0,31.0,33.0,33.0,24.0,24.0,26.0,27.0,26.0,26.0,24.0,24.0,23.0,1003.0,1004.0,1003.0,999.0,996.0,997.0,1.0,1.0,0.0
2017-08-31,27,31,23,28.0,28.0,28.0,25.0,26.0,25.0,1002.58,1001.47,1001.98,100.0,100.0,100.0,64.0,66.0,54.0,32.0,31.0,33.0,23.0,24.0,24.0,26.0,27.0,26.0,24.0,24.0,24.0,1005.0,1003.0,1004.0,999.0,999.0,996.0,0.5,1.0,1.0
2017-09-01,26,31,22,27.0,28.0,28.0,25.0,25.0,26.0,1004.9,1002.58,1001.47,100.0,100.0,100.0,61.0,64.0,66.0,31.0,32.0,31.0,23.0,23.0,24.0,27.0,26.0,27.0,23.0,24.0,24.0,1007.0,1005.0,1003.0,1000.0,999.0,999.0,20.0,0.5,1.0
2017-09-02,28,32,24,26.0,27.0,28.0,23.0,25.0,25.0,1005.98,1004.9,1002.58,100.0,100.0,100.0,56.0,61.0,64.0,31.0,31.0,32.0,22.0,23.0,23.0,25.0,27.0,26.0,21.0,23.0,24.0,1008.0,1007.0,1005.0,1003.0,1000.0,999.0,0.0,20.0,0.5
2017-09-03,26,32,21,28.0,26.0,27.0,23.0,23.0,25.0,1006.16,1005.98,1004.9,100.0,100.0,100.0,50.0,56.0,61.0,32.0,31.0,31.0,24.0,22.0,23.0,25.0,25.0,27.0,22.0,21.0,23.0,1008.0,1008.0,1007.0,1003.0,1003.0,1000.0,1.0,0.0,20.0
2017-09-04,28,34,23,26.0,28.0,26.0,24.0,23.0,23.0,1006.63,1006.16,1005.98,100.0,100.0,100.0,56.0,50.0,56.0,32.0,32.0,31.0,21.0,24.0,22.0,25.0,25.0,25.0,23.0,22.0,21.0,1008.0,1008.0,1008.0,1004.0,1003.0,1003.0,0.0,1.0,0.0
2017-09-05,29,35,23,28.0,26.0,28.0,23.0,24.0,23.0,1008.15,1006.63,1006.16,95.0,100.0,100.0,43.0,56.0,50.0,34.0,32.0,32.0,23.0,21.0,24.0,25.0,25.0,25.0,22.0,23.0,22.0,1011.0,1008.0,1008.0,1004.0,1004.0,1003.0,0.0,0.0,1.0
2017-09-06,29,34,24,29.0,28.0,26.0,22.0,23.0,24.0,1007.9,1008.15,1006.63,83.0,95.0,100.0,40.0,43.0,56.0,35.0,34.0,32.0,23.0,23.0,21.0,23.0,25.0,25.0,21.0,22.0,23.0,1011.0,1011.0,1008.0,1004.0,1004.0,1004.0,0.0,0.0,0.0
2017-09-07,30,34,25,29.0,29.0,28.0,22.0,22.0,23.0,1007.84,1007.9,1008.15,89.0,83.0,95.0,40.0,40.0,43.0,34.0,35.0,34.0,24.0,23.0,23.0,25.0,23.0,25.0,19.0,21.0,22.0,1010.0,1011.0,1011.0,1005.0,1004.0,1004.0,7.0,0.0,0.0
2017-09-08,30,34,25,30.0,29.0,29.0,23.0,22.0,22.0,1008.19,1007.84,1007.9,94.0,89.0,83.0,39.0,40.0,40.0,34.0,34.0,35.0,25.0,24.0,23.0,25.0,25.0,23.0,21.0,19.0,21.0,1011.0,1010.0,1011.0,1005.0,1005.0,1004.0,0.0,7.0,0.0
2017-09-09,30,36,24,30.0,30.0,29.0,22.0,23.0,22.0,1008.49,1008.19,1007.84,89.0,94.0,89.0,37.0,39.0,40.0,34.0,34.0,34.0,25.0,25.0,24.0,24.0,25.0,25.0,20.0,21.0,19.0,1011.0,1011.0,1010.0,1006.0,1005.0,1005.0,0.0,0.0,7.0
